TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
736127496.0,5.278509e-08,0.08049623,0.9104474,-0.3825761
736128301.0,5.383798e-08,0.1101697,1.510001,-0.1244273
736129105.0,5.469879e-08,0.2000894,1.45062,-0.03667982
736129841.0,6.549898e-08,0.2002813,1.499344,-0.03135833
736130644.0,6.797775e-08,0.3743548,1.492697,0.03109245
736131382.0,7.547252e-08,0.4656351,1.497563,0.008835816
736132183.0,7.989984e-08,0.5203862,1.397831,-0.02138053
736132986.0,8.671436e-08,0.5974674,1.315552,-0.08810294
736133722.0,9.364112e-08,0.6212635,1.227713,-0.2226377
736134526.0,1.095792e-07,0.6929236,1.242177,-0.2620784
736135294.0,1.580872e-07,0.7883159,1.204397,-0.3206115
736136096.0,1.939898e-07,0.8230244,1.156741,-0.3462287
736136831.0,1.569493e-07,0.794264,1.074448,-0.3681591
736137533.0,7.770115e-08,0.6143551,1.21895,-0.3443329
736138334.0,5.4537e-08,0.4292014,1.306052,-0.2556355
736139136.0,5.296484e-08,0.3221915,1.279151,-0.3048355
736139937.0,5.275109e-08,0.2781454,1.287744,-0.2865023
736140671.0,5.264729e-08,0.3003315,1.465016,-0.3855369
736141471.0,5.462809e-08,0.2712547,1.490432,-0.1780147
736142206.0,6.276071e-08,0.2793175,-1.541513,0.05932525
736143005.0,8.740616e-08,0.3357459,-1.462822,0.06444536
736143803.0,1.091683e-07,0.424183,-1.500154,0.2229891
736144603.0,7.970386e-08,0.3570009,1.325939,0.1136512
736145402.0,7.555146e-08,0.4104397,1.140371,0.0540841
736146135.0,9.043954e-08,0.4239647,1.16524,-0.08281545
736146883.0,9.313192e-08,0.4752239,1.161215,-0.011809
736147701.0,9.314444e-08,0.518095,1.087529,-0.06522145
736148518.0,7.441949e-08,0.4668023,1.132398,-0.1186011
736149267.0,6.571712e-08,0.4277958,1.180933,-0.1104293
736150072.0,6.863319e-08,0.4373356,1.165356,-0.1292867
736150804.0,6.536603e-08,0.4353392,1.125704,-0.07220058
736151603.0,6.807229e-08,0.4301853,1.210478,-0.05378181
736152403.0,7.632399e-08,0.4381381,1.102131,-0.1581691
736153136.0,1.060273e-07,0.5766246,1.148822,-0.3456631
736153933.0,7.584648e-08,0.4954253,1.323744,-0.1876187
736154666.0,6.335045e-08,0.4225043,1.452992,-0.03644764
736155467.0,6.265252e-08,0.377182,1.508556,-0.08646214
736156267.0,6.343849e-08,0.3889834,1.514892,-0.0001807354
736157068.0,7.736015e-08,0.3562974,1.505464,0.05564575
736157801.0,7.766179e-08,0.4148376,1.565121,0.08463766
736158601.0,9.774908e-08,0.5092515,1.521851,0.0878748
736159337.0,9.366104e-08,0.4647662,1.482158,0.09144774
736160139.0,9.41861e-08,0.4799832,1.31756,0.03888577
736160938.0,1.16458e-07,0.4397413,1.341462,-0.211922
736161742.0,9.971846e-08,0.3548265,-1.545115,-0.1424138
736162477.0,7.694865e-08,0.4168444,1.50159,0.0888981
736163277.0,7.127862e-08,0.411043,1.411131,0.2373927
736164079.0,7.172723e-08,0.435016,1.461215,0.2495677
736164814.0,8.166338e-08,0.3930251,1.451695,0.3145484
736165549.0,8.715946e-08,0.443681,1.443714,0.227455
736166283.0,1.033225e-07,0.4318724,-1.497551,0.1588442
736167082.0,2.18557e-07,0.6822371,-1.442982,-0.0622892
736167887.0,1.295321e-06,0.892953,-1.393737,-0.06502543
736168620.0,1.350759e-07,0.6479106,1.556883,0.1136256
736169423.0,1.577108e-07,0.6094622,1.516646,0.1768448
736170157.0,1.565452e-07,0.628,1.501362,0.2109332
736170959.0,1.552425e-07,0.6421974,1.489309,0.3218637
736171758.0,1.984593e-07,0.6958418,1.438324,0.3810846
736172459.0,3.095126e-07,0.7607858,1.485478,0.5077001
736173259.0,1.75353e-07,0.6628657,1.382754,0.3737186
736174071.0,1.469506e-07,0.6083115,1.375816,0.3389066
736174856.0,1.343668e-07,0.5562669,1.29253,0.3276887
736175675.0,1.342845e-07,0.5246312,1.31158,0.2433186
736176426.0,1.296669e-07,0.5219287,1.250372,0.3432366
736177176.0,1.290308e-07,0.4733235,1.220648,0.2910515
736177977.0,1.453707e-07,0.5454985,1.213446,0.3228832
736178776.0,1.593293e-07,0.5523834,1.113003,0.3419046
736179609.0,1.916239e-07,0.5530865,1.114006,0.3831965
736180345.0,2.249358e-07,0.5943573,1.058309,0.3755897
736181046.0,5.27335e-07,0.6382036,1.05109,0.3367997
736181979.0,2.108702e-06,0.9328372,1.07893,0.2452728
736182781.0,4.280248e-07,0.7578245,1.148473,0.3357357
736183518.0,4.638736e-07,0.7876778,1.12102,0.4135034
736184253.0,6.817063e-07,0.8475754,1.10091,0.4086256
736185055.0,1.730855e-06,0.9351448,1.072357,0.402087
736185857.0,3.896549e-06,0.9622758,1.075711,0.380228
736186628.0,9.803358e-07,0.9824926,1.029088,0.338255
