TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
-1168625860.0,3.04512e-07,0.8774172,-1.34116,-0.6653255
-1168625458.0,3.28821e-07,0.878256,-1.286197,-0.6551402
-1168625055.0,3.426272e-07,0.8816274,-1.273258,-0.6546029
-1168624584.0,3.51836e-07,0.8858298,-1.297925,-0.6499759
-1168624180.0,3.42512e-07,0.884524,-1.329265,-0.6531786
-1168623776.0,3.642133e-07,0.8892918,-1.340307,-0.647865
-1168623372.0,4.091654e-07,0.8955762,-1.319729,-0.6512457
-1168622900.0,4.36605e-07,0.8992786,-1.316891,-0.6534555
-1168622496.0,4.591713e-07,0.8978138,-1.35154,-0.6593573
-1168622091.0,4.711941e-07,0.8924992,-1.373323,-0.6653443
-1168621687.0,4.49426e-07,0.8886986,-1.388202,-0.6849287
-1168621282.0,4.435928e-07,0.8804168,-1.360766,-0.6783679
-1168620808.0,4.458612e-07,0.8782648,-1.291686,-0.6819737
-1168620401.0,4.916725e-07,0.8952678,-1.269069,-0.6688687
-1168619994.0,5.129453e-07,0.9024712,-1.225541,-0.6692672
-1168619589.0,5.561038e-07,0.9011268,-1.24803,-0.659398
-1168619183.0,5.78217e-07,0.9018866,-1.269335,-0.6550555
-1168618710.0,6.965198e-07,0.9178238,-1.285561,-0.6448342
-1168618439.0,7.287989e-07,0.9201334,-1.289169,-0.6389922
-1168617865.0,3.993687e-07,0.898906,-1.298952,-0.6173534
-1168617527.0,1.24101e-06,0.922632,-1.228452,-0.6249327
-1168617120.0,4.955705e-07,0.9126568,-1.278358,-0.5930078
-1168616646.0,1.413033e-06,0.9463318,-1.234456,-0.5704462
-1168616240.0,1.719452e-06,0.9507294,-1.26116,-0.5578281
-1168615901.0,1.825087e-06,0.9556268,-1.255337,-0.550862
-1168615495.0,2.034416e-06,0.9630824,-1.255696,-0.5428986
-1168614918.0,2.217076e-06,0.9656994,-1.251458,-0.5376473
-1168614513.0,2.072375e-06,0.964407,-1.255762,-0.5379746
-1168614106.0,1.813859e-06,0.9572974,-1.268181,-0.5424877
-1168613699.0,1.421775e-06,0.945165,-1.280582,-0.5492561
-1168613259.0,1.105274e-06,0.9225246,-1.284962,-0.5613206
-1168612854.0,8.5741e-07,0.902702,-1.312055,-0.5832751
-1168612449.0,7.520442e-07,0.88618,-1.36236,-0.6157065
-1168612043.0,6.426169e-07,0.8563832,-1.394589,-0.6496334
-1168611601.0,6.171037e-07,0.8573876,-1.458762,-0.6986268
-1168611195.0,6.284042e-07,0.8607248,-1.447258,-0.7085116
-1168610733.0,6.169254e-07,0.8744104,-1.419165,-0.711099
-1168610335.0,6.07255e-07,0.8750442,-1.422758,-0.7204355
-1168609935.0,6.084925e-07,0.8856506,-1.470095,-0.7187657
-1168609464.0,5.764325e-07,0.8845274,1.536145,-0.7190947
-1168609059.0,5.401854e-07,0.8786384,1.460664,-0.7264897
-1168608653.0,5.219211e-07,0.8767106,1.413897,-0.7344007
-1168608247.0,5.336288e-07,0.8811462,1.37544,-0.7415681
-1168607838.0,5.740022e-07,0.8954064,1.291028,-0.7478077
-1168607364.0,5.986329e-07,0.9106958,1.426414,-0.7582884
-1168606959.0,6.445141e-07,0.9189346,1.228919,-0.7597996
-1168606554.0,6.525169e-07,0.9280162,1.365614,-0.762636
-1168606151.0,6.654597e-07,0.9284288,1.396884,-0.7624894
-1168605677.0,6.396442e-07,0.9313326,1.218031,-0.7595932
-1168605272.0,6.258526e-07,0.925632,1.168862,-0.7553844
-1168604867.0,6.587506e-07,0.9268796,1.057095,-0.7584026
-1168604460.0,6.755793e-07,0.9261886,0.9830982,-0.7649666
-1168604053.0,7.124546e-07,0.931864,0.9440172,-0.7686606
-1168603715.0,6.931036e-07,1.001328,0.3619353,-0.6775866
-1168603210.0,7.910202e-07,0.9349766,1.207245,-0.7549669
-1168602739.0,8.281139e-07,0.9386982,1.187547,-0.7556536
-1168602336.0,8.170293e-07,0.9398166,1.177233,-0.7579679
-1168601932.0,8.262657e-07,0.94377,1.130851,-0.7550187
-1168601525.0,8.185228e-07,0.940226,1.181197,-0.7619524
